'tempo': 26786,{'stateEstimate.x': 5.858135223388672, 'stateEstimate.y': 2.28666090965271, 'stateEstimate.z': 0.05488072708249092, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3375951945781708, 'stabilizer.pitch': 0.6329134106636047, 'stabilizer.yaw': 14.698610305786133}#
'tempo': 26796,{'stateEstimate.x': 5.858127117156982, 'stateEstimate.y': 2.286665439605713, 'stateEstimate.z': 0.05489516258239746, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3424895405769348, 'stabilizer.pitch': 0.6377131342887878, 'stabilizer.yaw': 14.682391166687012}#
'tempo': 26806,{'stateEstimate.x': 5.858613967895508, 'stateEstimate.y': 2.2868008613586426, 'stateEstimate.z': 0.05402892827987671, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3477969169616699, 'stabilizer.pitch': 0.5125128030776978, 'stabilizer.yaw': 14.690573692321777}#
'tempo': 26816,{'stateEstimate.x': 5.857476711273193, 'stateEstimate.y': 2.2862465381622314, 'stateEstimate.z': 0.05515320971608162, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4153651297092438, 'stabilizer.pitch': 0.8580201864242554, 'stabilizer.yaw': 14.601724624633789}#
'tempo': 26826,{'stateEstimate.x': 5.857876777648926, 'stateEstimate.y': 2.2865958213806152, 'stateEstimate.z': 0.056274883449077606, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3397694528102875, 'stabilizer.pitch': 0.6795980334281921, 'stabilizer.yaw': 14.638479232788086}#
'tempo': 26836,{'stateEstimate.x': 5.857452392578125, 'stateEstimate.y': 2.286236047744751, 'stateEstimate.z': 0.05638708546757698, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4087228775024414, 'stabilizer.pitch': 0.7977833151817322, 'stabilizer.yaw': 14.574511528015137}#
'tempo': 26846,{'stateEstimate.x': 5.8583455085754395, 'stateEstimate.y': 2.2867181301116943, 'stateEstimate.z': 0.055862803012132645, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.33719250559806824, 'stabilizer.pitch': 0.5066471695899963, 'stabilizer.yaw': 14.643190383911133}#
'tempo': 26856,{'stateEstimate.x': 5.857437610626221, 'stateEstimate.y': 2.2862250804901123, 'stateEstimate.z': 0.05705392360687256, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4068838059902191, 'stabilizer.pitch': 0.78910893201828, 'stabilizer.yaw': 14.554821968078613}#
'tempo': 26866,{'stateEstimate.x': 5.857846736907959, 'stateEstimate.y': 2.2865805625915527, 'stateEstimate.z': 0.05776612460613251, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3330085873603821, 'stabilizer.pitch': 0.6234445571899414, 'stabilizer.yaw': 14.594183921813965}#
'tempo': 26876,{'stateEstimate.x': 5.857421398162842, 'stateEstimate.y': 2.2862167358398438, 'stateEstimate.z': 0.05817222222685814, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.40296757221221924, 'stabilizer.pitch': 0.7522709369659424, 'stabilizer.yaw': 14.531458854675293}#
'tempo': 26886,{'stateEstimate.x': 5.857840061187744, 'stateEstimate.y': 2.2865772247314453, 'stateEstimate.z': 0.058804627507925034, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.33081531524658203, 'stabilizer.pitch': 0.5933959484100342, 'stabilizer.yaw': 14.57034969329834}#
'tempo': 26896,{'stateEstimate.x': 5.858407497406006, 'stateEstimate.y': 2.286489486694336, 'stateEstimate.z': 0.056427013128995895, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4019743800163269, 'stabilizer.pitch': 0.475910484790802, 'stabilizer.yaw': 14.575793266296387}#
'tempo': 26906,{'stateEstimate.x': 5.858092308044434, 'stateEstimate.y': 2.286655902862549, 'stateEstimate.z': 0.05694059282541275, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3320969045162201, 'stabilizer.pitch': 0.5789355039596558, 'stabilizer.yaw': 14.521965026855469}#
'tempo': 26916,{'stateEstimate.x': 5.857437610626221, 'stateEstimate.y': 2.2862308025360107, 'stateEstimate.z': 0.05727116018533707, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.40538856387138367, 'stabilizer.pitch': 0.7795619368553162, 'stabilizer.yaw': 14.482651710510254}#
'tempo': 26926,{'stateEstimate.x': 5.857845783233643, 'stateEstimate.y': 2.2865893840789795, 'stateEstimate.z': 0.058178093284368515, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.33224090933799744, 'stabilizer.pitch': 0.6158856749534607, 'stabilizer.yaw': 14.494458198547363}#
'tempo': 26936,{'stateEstimate.x': 5.858603000640869, 'stateEstimate.y': 2.2868058681488037, 'stateEstimate.z': 0.0553474985063076, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.34149667620658875, 'stabilizer.pitch': 0.4266471564769745, 'stabilizer.yaw': 14.532400131225586}#
'tempo': 26946,{'stateEstimate.x': 5.8583526611328125, 'stateEstimate.y': 2.286740779876709, 'stateEstimate.z': 0.05582857131958008, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3486487865447998, 'stabilizer.pitch': 0.5389679074287415, 'stabilizer.yaw': 14.487675666809082}#
'tempo': 26956,{'stateEstimate.x': 5.858356475830078, 'stateEstimate.y': 2.2867395877838135, 'stateEstimate.z': 0.055862970650196075, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.35502418875694275, 'stabilizer.pitch': 0.5597595572471619, 'stabilizer.yaw': 14.470841407775879}#
'tempo': 26966,{'stateEstimate.x': 5.858110427856445, 'stateEstimate.y': 2.2866768836975098, 'stateEstimate.z': 0.05591101944446564, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.359038770198822, 'stabilizer.pitch': 0.6393550634384155, 'stabilizer.yaw': 14.432738304138184}#
'tempo': 26976,{'stateEstimate.x': 5.858354568481445, 'stateEstimate.y': 2.286736249923706, 'stateEstimate.z': 0.056043513119220734, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3633809983730316, 'stabilizer.pitch': 0.5720336437225342, 'stabilizer.yaw': 14.443549156188965}#
'tempo': 26986,{'stateEstimate.x': 5.858360290527344, 'stateEstimate.y': 2.286741256713867, 'stateEstimate.z': 0.05521322786808014, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.36666443943977356, 'stabilizer.pitch': 0.5873488783836365, 'stabilizer.yaw': 14.426359176635742}#
'tempo': 26996,{'stateEstimate.x': 5.858360290527344, 'stateEstimate.y': 2.2867417335510254, 'stateEstimate.z': 0.05518903210759163, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.36839020252227783, 'stabilizer.pitch': 0.5979055762290955, 'stabilizer.yaw': 14.410235404968262}#
'tempo': 27006,{'stateEstimate.x': 5.858358383178711, 'stateEstimate.y': 2.286742925643921, 'stateEstimate.z': 0.055164583027362823, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3698728084564209, 'stabilizer.pitch': 0.6069056391716003, 'stabilizer.yaw': 14.393406867980957}#
'tempo': 27016,{'stateEstimate.x': 5.858116626739502, 'stateEstimate.y': 2.286682367324829, 'stateEstimate.z': 0.055121034383773804, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37112560868263245, 'stabilizer.pitch': 0.6776865124702454, 'stabilizer.yaw': 14.363672256469727}#
'tempo': 27026,{'stateEstimate.x': 5.8583598136901855, 'stateEstimate.y': 2.2867515087127686, 'stateEstimate.z': 0.05395099148154259, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.372101753950119, 'stabilizer.pitch': 0.6046380400657654, 'stabilizer.yaw': 14.365962028503418}#
'tempo': 27036,{'stateEstimate.x': 5.8581156730651855, 'stateEstimate.y': 2.2866907119750977, 'stateEstimate.z': 0.053885504603385925, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37275639176368713, 'stabilizer.pitch': 0.6749185919761658, 'stabilizer.yaw': 14.337291717529297}#
'tempo': 27046,{'stateEstimate.x': 5.858119010925293, 'stateEstimate.y': 2.286689281463623, 'stateEstimate.z': 0.05382150411605835, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37465810775756836, 'stabilizer.pitch': 0.6633054614067078, 'stabilizer.yaw': 14.324997901916504}#
'tempo': 27056,{'stateEstimate.x': 5.857466220855713, 'stateEstimate.y': 2.2862765789031982, 'stateEstimate.z': 0.05357259884476662, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4365018606185913, 'stabilizer.pitch': 0.8434885144233704, 'stabilizer.yaw': 14.289766311645508}#
'tempo': 27066,{'stateEstimate.x': 5.857464790344238, 'stateEstimate.y': 2.2862722873687744, 'stateEstimate.z': 0.0538216270506382, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.42366963624954224, 'stabilizer.pitch': 0.7893397212028503, 'stabilizer.yaw': 14.279738426208496}#
'tempo': 27076,{'stateEstimate.x': 5.858816146850586, 'stateEstimate.y': 2.2868704795837402, 'stateEstimate.z': 0.053893860429525375, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3478720188140869, 'stabilizer.pitch': 0.3748249411582947, 'stabilizer.yaw': 14.28178596496582}#
'tempo': 27086,{'stateEstimate.x': 5.858095169067383, 'stateEstimate.y': 2.2866768836975098, 'stateEstimate.z': 0.055635422468185425, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.35569196939468384, 'stabilizer.pitch': 0.6217251420021057, 'stabilizer.yaw': 14.257163047790527}#
'tempo': 27096,{'stateEstimate.x': 5.858382225036621, 'stateEstimate.y': 2.286499261856079, 'stateEstimate.z': 0.0557132363319397, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4242168366909027, 'stabilizer.pitch': 0.5643646717071533, 'stabilizer.yaw': 14.267857551574707}#
'tempo': 27106,{'stateEstimate.x': 5.857426166534424, 'stateEstimate.y': 2.286256790161133, 'stateEstimate.z': 0.056190602481365204, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.41148316860198975, 'stabilizer.pitch': 0.8340746760368347, 'stabilizer.yaw': 14.246516227722168}#
'tempo': 27116,{'stateEstimate.x': 5.85854959487915, 'stateEstimate.y': 2.2867987155914307, 'stateEstimate.z': 0.055338673293590546, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.341291606426239, 'stabilizer.pitch': 0.4716794490814209, 'stabilizer.yaw': 14.222843170166016}#
'tempo': 27126,{'stateEstimate.x': 5.8580732345581055, 'stateEstimate.y': 2.2866768836975098, 'stateEstimate.z': 0.05600036680698395, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3504733443260193, 'stabilizer.pitch': 0.6331431269645691, 'stabilizer.yaw': 14.198866844177246}#
'tempo': 27136,{'stateEstimate.x': 5.858072280883789, 'stateEstimate.y': 2.286681652069092, 'stateEstimate.z': 0.056052304804325104, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3565622866153717, 'stabilizer.pitch': 0.629389226436615, 'stabilizer.yaw': 14.186714172363281}#
'tempo': 27146,{'stateEstimate.x': 5.858064651489258, 'stateEstimate.y': 2.28667950630188, 'stateEstimate.z': 0.056102313101291656, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.363921582698822, 'stabilizer.pitch': 0.6325947642326355, 'stabilizer.yaw': 14.174371719360352}#
'tempo': 27156,{'stateEstimate.x': 5.858066082000732, 'stateEstimate.y': 2.2866780757904053, 'stateEstimate.z': 0.05615060403943062, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.36974668502807617, 'stabilizer.pitch': 0.6308988332748413, 'stabilizer.yaw': 14.163058280944824}#
'tempo': 27166,{'stateEstimate.x': 5.858313083648682, 'stateEstimate.y': 2.286747455596924, 'stateEstimate.z': 0.055727519094944, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37109121680259705, 'stabilizer.pitch': 0.5610822439193726, 'stabilizer.yaw': 14.163224220275879}#
'tempo': 27176,{'stateEstimate.x': 5.858075141906738, 'stateEstimate.y': 2.286691665649414, 'stateEstimate.z': 0.05584642291069031, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3736908733844757, 'stabilizer.pitch': 0.6359735727310181, 'stabilizer.yaw': 14.133488655090332}#
'tempo': 27186,{'stateEstimate.x': 5.858071804046631, 'stateEstimate.y': 2.2866923809051514, 'stateEstimate.z': 0.05587807297706604, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3729758560657501, 'stabilizer.pitch': 0.6368652582168579, 'stabilizer.yaw': 14.119816780090332}#
'tempo': 27196,{'stateEstimate.x': 5.85742712020874, 'stateEstimate.y': 2.2862823009490967, 'stateEstimate.z': 0.05581333488225937, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.43663671612739563, 'stabilizer.pitch': 0.8189020156860352, 'stabilizer.yaw': 14.094866752624512}#
'tempo': 27206,{'stateEstimate.x': 5.858316898345947, 'stateEstimate.y': 2.286764144897461, 'stateEstimate.z': 0.05549764260649681, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3599580228328705, 'stabilizer.pitch': 0.5188800096511841, 'stabilizer.yaw': 14.098093032836914}#
'tempo': 27216,{'stateEstimate.x': 5.858311653137207, 'stateEstimate.y': 2.286759853363037, 'stateEstimate.z': 0.05559597536921501, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.366155207157135, 'stabilizer.pitch': 0.5464673638343811, 'stabilizer.yaw': 14.083480834960938}#
'tempo': 27226,{'stateEstimate.x': 5.858310222625732, 'stateEstimate.y': 2.2867588996887207, 'stateEstimate.z': 0.05565309897065163, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.36921265721321106, 'stabilizer.pitch': 0.5655341744422913, 'stabilizer.yaw': 14.068867683410645}#
'tempo': 27236,{'stateEstimate.x': 5.857410430908203, 'stateEstimate.y': 2.2862777709960938, 'stateEstimate.z': 0.056001871824264526, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4357883036136627, 'stabilizer.pitch': 0.8334110975265503, 'stabilizer.yaw': 14.053095817565918}#
'tempo': 27246,{'stateEstimate.x': 5.857396125793457, 'stateEstimate.y': 2.286271810531616, 'stateEstimate.z': 0.05639687553048134, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4223839044570923, 'stabilizer.pitch': 0.7850375771522522, 'stabilizer.yaw': 14.037707328796387}#
'tempo': 27256,{'stateEstimate.x': 5.858531475067139, 'stateEstimate.y': 2.286813974380493, 'stateEstimate.z': 0.0555872917175293, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.34951749444007874, 'stabilizer.pitch': 0.42944180965423584, 'stabilizer.yaw': 14.020672798156738}#
'tempo': 27266,{'stateEstimate.x': 5.857376575469971, 'stateEstimate.y': 2.2862601280212402, 'stateEstimate.z': 0.05768553540110588, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.42122185230255127, 'stabilizer.pitch': 0.794439435005188, 'stabilizer.yaw': 14.01425552368164}#
'tempo': 27276,{'stateEstimate.x': 5.857792377471924, 'stateEstimate.y': 2.2866132259368896, 'stateEstimate.z': 0.058540791273117065, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.348777174949646, 'stabilizer.pitch': 0.623799741268158, 'stabilizer.yaw': 13.9973726272583}#
'tempo': 27286,{'stateEstimate.x': 5.8573784828186035, 'stateEstimate.y': 2.2862517833709717, 'stateEstimate.z': 0.058930035680532455, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.42249050736427307, 'stabilizer.pitch': 0.7467710971832275, 'stabilizer.yaw': 13.977160453796387}#
'tempo': 27296,{'stateEstimate.x': 5.85828971862793, 'stateEstimate.y': 2.2867417335510254, 'stateEstimate.z': 0.057287752628326416, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3512870669364929, 'stabilizer.pitch': 0.4636421203613281, 'stabilizer.yaw': 13.971768379211426}#
'tempo': 27306,{'stateEstimate.x': 5.8573832511901855, 'stateEstimate.y': 2.286247730255127, 'stateEstimate.z': 0.058686353266239166, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4261399507522583, 'stabilizer.pitch': 0.7539182305335999, 'stabilizer.yaw': 13.956799507141113}#
'tempo': 27316,{'stateEstimate.x': 5.857797622680664, 'stateEstimate.y': 2.2865967750549316, 'stateEstimate.z': 0.05938726291060448, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.35679662227630615, 'stabilizer.pitch': 0.5947080254554749, 'stabilizer.yaw': 13.938485145568848}#
'tempo': 27326,{'stateEstimate.x': 5.857790946960449, 'stateEstimate.y': 2.2865920066833496, 'stateEstimate.z': 0.059589166194200516, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3663502037525177, 'stabilizer.pitch': 0.6037712693214417, 'stabilizer.yaw': 13.926114082336426}#
'tempo': 27336,{'stateEstimate.x': 5.857790470123291, 'stateEstimate.y': 2.286590337753296, 'stateEstimate.z': 0.059780046343803406, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37319156527519226, 'stabilizer.pitch': 0.6074726581573486, 'stabilizer.yaw': 13.91276741027832}#
'tempo': 27346,{'stateEstimate.x': 5.858541011810303, 'stateEstimate.y': 2.2867982387542725, 'stateEstimate.z': 0.05664702132344246, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37834101915359497, 'stabilizer.pitch': 0.424670547246933, 'stabilizer.yaw': 13.927257537841797}#
'tempo': 27356,{'stateEstimate.x': 5.85739278793335, 'stateEstimate.y': 2.286252021789551, 'stateEstimate.z': 0.05825934559106827, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.444177508354187, 'stabilizer.pitch': 0.7867881655693054, 'stabilizer.yaw': 13.91806411743164}#
'tempo': 27366,{'stateEstimate.x': 5.857789993286133, 'stateEstimate.y': 2.286599636077881, 'stateEstimate.z': 0.05929374694824219, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3689095079898834, 'stabilizer.pitch': 0.6245474815368652, 'stabilizer.yaw': 13.877788543701172}#
'tempo': 27376,{'stateEstimate.x': 5.857780933380127, 'stateEstimate.y': 2.2865958213806152, 'stateEstimate.z': 0.05944224074482918, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3758895695209503, 'stabilizer.pitch': 0.62563157081604, 'stabilizer.yaw': 13.865828514099121}#
'tempo': 27386,{'stateEstimate.x': 5.858340740203857, 'stateEstimate.y': 2.2864904403686523, 'stateEstimate.z': 0.057447705417871475, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4464873671531677, 'stabilizer.pitch': 0.49922996759414673, 'stabilizer.yaw': 13.886119842529297}#
'tempo': 27396,{'stateEstimate.x': 5.858277797698975, 'stateEstimate.y': 2.286729574203491, 'stateEstimate.z': 0.057643696665763855, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3709145784378052, 'stabilizer.pitch': 0.5272308588027954, 'stabilizer.yaw': 13.82731819152832}#
'tempo': 27406,{'stateEstimate.x': 5.858039855957031, 'stateEstimate.y': 2.2866687774658203, 'stateEstimate.z': 0.05783664062619209, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37744542956352234, 'stabilizer.pitch': 0.6132121682167053, 'stabilizer.yaw': 13.819548606872559}#
'tempo': 27416,{'stateEstimate.x': 5.858038425445557, 'stateEstimate.y': 2.2866716384887695, 'stateEstimate.z': 0.05788632482290268, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3770536482334137, 'stabilizer.pitch': 0.6109092235565186, 'stabilizer.yaw': 13.806070327758789}#
'tempo': 27426,{'stateEstimate.x': 5.858033657073975, 'stateEstimate.y': 2.28666353225708, 'stateEstimate.z': 0.05793684348464012, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.38386857509613037, 'stabilizer.pitch': 0.613983690738678, 'stabilizer.yaw': 13.795649528503418}#
'tempo': 27436,{'stateEstimate.x': 5.85810661315918, 'stateEstimate.y': 2.28643536567688, 'stateEstimate.z': 0.05676834657788277, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4497663974761963, 'stabilizer.pitch': 0.6164485216140747, 'stabilizer.yaw': 13.820611000061035}#
'tempo': 27446,{'stateEstimate.x': 5.858273983001709, 'stateEstimate.y': 2.286731719970703, 'stateEstimate.z': 0.056885749101638794, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37387534976005554, 'stabilizer.pitch': 0.5567947030067444, 'stabilizer.yaw': 13.76005744934082}#
'tempo': 27456,{'stateEstimate.x': 5.858273029327393, 'stateEstimate.y': 2.2867321968078613, 'stateEstimate.z': 0.05690829083323479, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3796481192111969, 'stabilizer.pitch': 0.5738793015480042, 'stabilizer.yaw': 13.749130249023438}#
'tempo': 27466,{'stateEstimate.x': 5.858277320861816, 'stateEstimate.y': 2.286733388900757, 'stateEstimate.z': 0.05691707506775856, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.38424554467201233, 'stabilizer.pitch': 0.5836708545684814, 'stabilizer.yaw': 13.739717483520508}#
'tempo': 27476,{'stateEstimate.x': 5.858285903930664, 'stateEstimate.y': 2.2867431640625, 'stateEstimate.z': 0.05495098978281021, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.38945287466049194, 'stabilizer.pitch': 0.5954699516296387, 'stabilizer.yaw': 13.727795600891113}#
'tempo': 27486,{'stateEstimate.x': 5.858283519744873, 'stateEstimate.y': 2.28674054145813, 'stateEstimate.z': 0.05484933778643608, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3927783966064453, 'stabilizer.pitch': 0.6043926477432251, 'stabilizer.yaw': 13.715691566467285}#
'tempo': 27496,{'stateEstimate.x': 5.858041763305664, 'stateEstimate.y': 2.286674976348877, 'stateEstimate.z': 0.05473228916525841, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.39536625146865845, 'stabilizer.pitch': 0.6743611693382263, 'stabilizer.yaw': 13.698211669921875}#
'tempo': 27506,{'stateEstimate.x': 5.85803747177124, 'stateEstimate.y': 2.2866718769073486, 'stateEstimate.z': 0.0546533577144146, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.396645724773407, 'stabilizer.pitch': 0.6637452840805054, 'stabilizer.yaw': 13.685102462768555}#
'tempo': 27516,{'stateEstimate.x': 5.858278751373291, 'stateEstimate.y': 2.2867326736450195, 'stateEstimate.z': 0.054655857384204865, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3950463831424713, 'stabilizer.pitch': 0.5900970101356506, 'stabilizer.yaw': 13.674437522888184}#
'tempo': 27526,{'stateEstimate.x': 5.858290195465088, 'stateEstimate.y': 2.2867510318756104, 'stateEstimate.z': 0.05304078012704849, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.39282065629959106, 'stabilizer.pitch': 0.5981416702270508, 'stabilizer.yaw': 13.660682678222656}#
'tempo': 27536,{'stateEstimate.x': 5.8580474853515625, 'stateEstimate.y': 2.2866973876953125, 'stateEstimate.z': 0.05290592461824417, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.389665812253952, 'stabilizer.pitch': 0.669695258140564, 'stabilizer.yaw': 13.645112991333008}#
'tempo': 27546,{'stateEstimate.x': 5.858051300048828, 'stateEstimate.y': 2.286699056625366, 'stateEstimate.z': 0.052750661969184875, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3890705108642578, 'stabilizer.pitch': 0.6558589339256287, 'stabilizer.yaw': 13.632133483886719}#
'tempo': 27556,{'stateEstimate.x': 5.858287334442139, 'stateEstimate.y': 2.286757469177246, 'stateEstimate.z': 0.0526411198079586, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.38751277327537537, 'stabilizer.pitch': 0.5857067704200745, 'stabilizer.yaw': 13.621912956237793}#
'tempo': 27566,{'stateEstimate.x': 5.858288288116455, 'stateEstimate.y': 2.2867538928985596, 'stateEstimate.z': 0.052631817758083344, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3878067135810852, 'stabilizer.pitch': 0.5938749313354492, 'stabilizer.yaw': 13.60832691192627}#
'tempo': 27576,{'stateEstimate.x': 5.858280658721924, 'stateEstimate.y': 2.2867555618286133, 'stateEstimate.z': 0.05248658359050751, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3863465189933777, 'stabilizer.pitch': 0.6019282341003418, 'stabilizer.yaw': 13.594038963317871}#
'tempo': 27586,{'stateEstimate.x': 5.858041763305664, 'stateEstimate.y': 2.2866973876953125, 'stateEstimate.z': 0.05235264450311661, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.38525766134262085, 'stabilizer.pitch': 0.6692640781402588, 'stabilizer.yaw': 13.57494831085205}#
'tempo': 27596,{'stateEstimate.x': 5.857387065887451, 'stateEstimate.y': 2.2862935066223145, 'stateEstimate.z': 0.05193512514233589, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.44694074988365173, 'stabilizer.pitch': 0.8459888100624084, 'stabilizer.yaw': 13.561129570007324}#
'tempo': 27606,{'stateEstimate.x': 5.858255863189697, 'stateEstimate.y': 2.2867398262023926, 'stateEstimate.z': 0.05387410894036293, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3684769868850708, 'stabilizer.pitch': 0.5399643182754517, 'stabilizer.yaw': 13.552191734313965}#
'tempo': 27616,{'stateEstimate.x': 5.857356071472168, 'stateEstimate.y': 2.2862770557403564, 'stateEstimate.z': 0.05379220098257065, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.43242111802101135, 'stabilizer.pitch': 0.8132776618003845, 'stabilizer.yaw': 13.533440589904785}#
'tempo': 27626,{'stateEstimate.x': 5.858004093170166, 'stateEstimate.y': 2.2866764068603516, 'stateEstimate.z': 0.05471211299300194, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3572220206260681, 'stabilizer.pitch': 0.5743852853775024, 'stabilizer.yaw': 13.530391693115234}#
'tempo': 27636,{'stateEstimate.x': 5.85799503326416, 'stateEstimate.y': 2.2866740226745605, 'stateEstimate.z': 0.05474063754081726, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3621870279312134, 'stabilizer.pitch': 0.5860080122947693, 'stabilizer.yaw': 13.516121864318848}#
'tempo': 27646,{'stateEstimate.x': 5.858048915863037, 'stateEstimate.y': 2.286435604095459, 'stateEstimate.z': 0.05478962883353233, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.42859503626823425, 'stabilizer.pitch': 0.5929112434387207, 'stabilizer.yaw': 13.513147354125977}#
'tempo': 27656,{'stateEstimate.x': 5.858006954193115, 'stateEstimate.y': 2.286684036254883, 'stateEstimate.z': 0.05375075340270996, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.352744996547699, 'stabilizer.pitch': 0.5943249464035034, 'stabilizer.yaw': 13.478946685791016}#
'tempo': 27666,{'stateEstimate.x': 5.857344627380371, 'stateEstimate.y': 2.286271810531616, 'stateEstimate.z': 0.05386174097657204, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.42248666286468506, 'stabilizer.pitch': 0.7878203988075256, 'stabilizer.yaw': 13.463593482971191}#
'tempo': 27676,{'stateEstimate.x': 5.857986927032471, 'stateEstimate.y': 2.2866690158843994, 'stateEstimate.z': 0.05484144762158394, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.34799882769584656, 'stabilizer.pitch': 0.5553902983665466, 'stabilizer.yaw': 13.465378761291504}#
'tempo': 27686,{'stateEstimate.x': 5.858226299285889, 'stateEstimate.y': 2.2867279052734375, 'stateEstimate.z': 0.05474130064249039, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3546702563762665, 'stabilizer.pitch': 0.5037924647331238, 'stabilizer.yaw': 13.462778091430664}#
'tempo': 27696,{'stateEstimate.x': 5.858227729797363, 'stateEstimate.y': 2.286729097366333, 'stateEstimate.z': 0.05484100431203842, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.36003586649894714, 'stabilizer.pitch': 0.5279738903045654, 'stabilizer.yaw': 13.447464942932129}#
