18459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
18729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6872042162880512.000000,0.000000,0.000000,0.000000
