886602,5.688014,-0.470353,0.039812,-3.134472,0.434936,-33.622463
886612,5.688736,-0.469318,0.046743,-2.811956,0.308871,-33.595016
886622,5.689055,-0.468710,0.049949,-2.540818,0.204406,-33.592503
886632,5.689009,-0.468320,0.050883,-2.307884,0.176363,-33.588448
886642,5.689003,-0.468151,0.050824,-2.113830,0.087897,-33.586601
886652,5.688079,-0.469631,0.032782,-1.999569,-0.143430,-33.523453
886662,5.687905,-0.469479,0.031311,-1.857783,-0.102561,-33.518375
886672,5.687559,-0.469811,0.029138,-1.607551,-0.131399,-33.510574
886682,5.687430,-0.468002,0.030239,-1.867587,0.179428,-33.494499
886692,5.688204,-0.469015,0.032285,-1.581713,-0.212061,-33.545460
886702,5.688038,-0.469699,0.020545,-1.652765,-0.294075,-33.574051
886712,5.682774,-0.465758,0.024916,-0.922344,1.092270,-33.265388
886722,5.682238,-0.465546,0.027026,-0.991341,0.985730,-33.418011
886732,5.682472,-0.464924,0.032102,-1.145144,0.700356,-33.572281
886742,5.683180,-0.466328,0.035958,-1.039429,0.363099,-33.852203
886752,5.682857,-0.467463,0.023718,-1.095008,0.254128,-33.955204
886762,5.681923,-0.465492,0.023314,-1.312418,0.554200,-33.839394
886772,5.682834,-0.469764,0.027397,-0.550008,0.114621,-34.194019
886782,5.684824,-0.474259,0.020509,-0.238025,-0.393282,-34.513893
886792,5.683661,-0.473369,0.024560,0.128487,0.071346,-34.292679
886802,5.682370,-0.475407,0.010827,1.115682,0.362403,-34.149513
886812,5.680674,-0.474227,0.012698,1.512485,0.960448,-33.843491
886822,5.681491,-0.477653,0.013473,1.922327,1.045558,-34.118851
886832,5.680317,-0.475649,0.021536,1.689986,1.546792,-33.834759
886842,5.700637,-0.516058,0.029472,2.359795,-1.665118,-38.843128
886852,5.702976,-0.516684,0.036326,1.174471,-1.300754,-38.761826
886862,5.697010,-0.508200,0.080180,0.681793,0.079247,-37.148640
886872,5.693914,-0.499142,0.097783,-0.967028,1.312005,-35.798664
886882,5.704064,-0.511839,0.101387,-2.366893,0.179603,-37.397060
886892,5.711272,-0.513581,0.079860,-3.873858,-0.338284,-37.758549
886902,5.711615,-0.511033,0.083450,-4.395081,0.726827,-37.269859
886912,5.711938,-0.509197,0.096833,-5.228456,2.626534,-37.188530
886922,5.710983,-0.502496,0.086765,-5.885485,4.172090,-36.775673
886932,5.712953,-0.505714,0.098015,-5.327403,4.916042,-37.143528
886942,5.715232,-0.514626,0.109126,-3.927023,5.821311,-38.267754
886952,5.709392,-0.502823,0.086841,-3.685766,7.537430,-37.330349
886962,5.708341,-0.497684,0.089700,-2.845384,7.905772,-36.769417
886972,5.716282,-0.514697,0.118508,-0.748468,7.388583,-38.945995
886982,5.721888,-0.529219,0.126855,1.344681,6.314378,-40.552826
886992,5.720791,-0.522178,0.136478,2.091443,5.738298,-39.498837
887002,5.715377,-0.510888,0.129594,2.799504,5.413798,-37.868347
887012,5.718280,-0.517313,0.135242,3.862933,3.987444,-38.455677
887022,5.718582,-0.520056,0.139301,4.646450,2.792192,-38.622726
887032,5.714616,-0.513829,0.144684,4.906710,1.973894,-37.739250
887042,5.718421,-0.519407,0.151410,4.805442,0.268177,-38.227768
887052,5.707159,-0.499926,0.143987,4.373065,0.193438,-35.513748
887062,5.710453,-0.502554,0.150879,3.592659,-1.053144,-35.853706
887072,5.707839,-0.499480,0.155077,3.022900,-1.526433,-35.364548
887082,5.708070,-0.498021,0.159275,2.087002,-1.962980,-35.274891
887092,5.707128,-0.502068,0.165300,1.840783,-2.305976,-35.467815
887102,5.706225,-0.501737,0.152324,1.261874,-2.301486,-35.098118
887112,5.704624,-0.500103,0.155451,0.826286,-2.045679,-34.841858
887122,5.702515,-0.498324,0.158393,0.631741,-1.695678,-34.531567
887132,5.701649,-0.498544,0.161491,0.646516,-1.458764,-34.448158
887142,5.704364,-0.499604,0.165517,0.395887,-1.325718,-34.827633
887152,5.706192,-0.500599,0.158604,0.530380,-1.244623,-34.911854
