30682,-0.000096,-0.000035,0.055857,0.805023,-0.932346,0.001722,0.000000,0.000000,0.000000,0.400000
30692,-0.000093,-0.000231,0.055797,0.860358,-0.923080,0.003062,0.000000,0.000000,0.000000,0.400000
30702,-0.000102,-0.000253,0.055949,0.836705,-0.909145,0.002559,0.000000,0.000000,0.000000,0.400000
30712,-0.000092,-0.000081,0.056118,0.748164,-0.898278,0.001515,0.000000,0.000000,0.000000,0.400000
30722,0.000486,0.000116,0.055943,0.676314,-1.085037,-0.002755,0.000000,0.000000,0.000000,0.400000
30732,0.000038,0.000109,0.057469,0.682939,-0.849615,0.006489,0.000000,0.000000,0.000000,0.400000
30742,0.000064,0.000118,0.057586,0.684149,-0.850442,-0.005012,0.000000,0.000000,0.000000,0.400000
30752,0.000124,-0.000014,0.057009,0.733901,-0.864536,-0.000560,0.000000,0.000000,0.000000,0.400000
30762,0.000150,0.000113,0.057182,0.668394,-0.865013,0.007781,0.000000,0.000000,0.000000,0.400000
30772,0.000156,0.000065,0.057299,0.694140,-0.843143,-0.010666,0.000000,0.000000,0.000000,0.400000
30782,0.000209,0.000079,0.057407,0.665942,-0.840673,-0.009576,0.000000,0.000000,0.000000,0.400000
30792,-0.000050,-0.000293,0.057549,0.802433,-0.741470,0.009102,0.000000,0.000000,0.000000,0.400000
30802,0.000053,-0.000325,0.055902,0.755591,-0.790318,0.042304,0.000000,0.000000,0.000000,0.400000
30812,0.000061,0.000183,0.056332,0.560253,-0.779556,0.076534,0.000000,0.000000,0.000000,0.400000
30822,-0.000017,0.000169,0.056435,0.611424,-0.804277,0.108149,0.000000,0.000000,0.000000,0.400000
30832,0.000052,-0.000563,0.056932,0.812650,-0.803143,0.157383,0.000000,0.000000,0.000000,0.400000
30842,-0.000276,-0.000467,0.057790,0.596903,-0.690308,0.212610,0.000000,0.000000,0.000000,0.400000
30852,0.000111,0.000179,0.056883,0.312358,-0.861819,0.342045,0.000000,0.000000,0.000000,0.400000
30862,0.000492,-0.000476,0.057794,0.602887,-0.892338,0.508273,0.000000,0.000000,0.000000,0.400000
30872,0.000078,-0.000132,0.059171,0.479269,-0.666751,0.686161,0.000000,0.000000,0.000000,0.400000
30882,-0.000085,-0.000182,0.059162,0.576275,-0.757200,0.883416,0.000000,0.000000,0.000000,0.400000
