10704,0.056240,-0.100097,0.098549,-0.545328,-0.496019,-1.367440
10714,0.054788,-0.100551,0.110572,-0.226172,-0.097943,-1.283279
10724,0.054175,-0.101343,0.115691,0.058645,0.064015,-1.252746
10734,0.054158,-0.101920,0.118799,0.219381,0.070477,-1.255705
10744,0.053600,-0.101609,0.122097,0.173972,0.191428,-1.227351
10754,0.057015,-0.102149,0.084393,0.254486,-0.372240,-1.346130
10764,0.055530,-0.101397,0.088909,0.123993,0.029431,-1.242491
10774,0.055564,-0.101377,0.089976,0.131494,0.024867,-1.261787
10784,0.055141,-0.102718,0.091164,0.453957,0.148796,-1.213525
10794,0.057501,-0.098599,0.100087,-0.443653,-0.348962,-1.351754
10804,0.057848,-0.096546,0.061568,-0.653913,-0.241503,-1.331930
10814,0.056741,-0.096781,0.066071,-0.417107,0.075302,-1.229739
10824,0.056542,-0.096821,0.066748,-0.232618,0.159019,-1.124395
10834,0.056634,-0.096899,0.066891,-0.165812,0.068199,-1.022153
10844,0.057227,-0.098730,0.066897,0.371700,0.004139,-0.777017
10854,0.057381,-0.098240,0.043707,0.350626,0.053140,-0.525270
10864,0.057619,-0.096118,0.043966,-0.228536,-0.061243,-0.380749
10874,0.057921,-0.096568,0.043814,-0.044188,-0.141525,-0.239700
10884,0.057518,-0.097425,0.043013,0.304231,0.098954,-0.087148
10894,0.055795,-0.098557,0.039247,0.728340,0.754520,0.106316
10904,0.056646,-0.092187,0.039815,-0.843302,0.593842,0.199951
10914,0.056221,-0.094526,0.058366,-0.069086,0.855512,0.268718
10924,0.055595,-0.091289,0.056736,-0.622409,1.199762,0.444339
10934,0.054610,-0.090847,0.058220,-0.280636,1.795846,0.547942
10944,0.054287,-0.091991,0.064947,0.446273,2.353195,0.521855
10954,0.053120,-0.094152,0.037202,1.208161,3.174347,0.482846
10964,0.059688,-0.095423,0.056592,1.670522,1.938907,0.084286
10974,0.064327,-0.099563,0.029438,2.446733,1.542082,-0.330938
10984,0.064500,-0.100308,0.041703,2.444016,2.333334,-0.162713
10994,0.063798,-0.099830,0.058847,2.065269,3.235460,0.243302
11004,0.062673,-0.100439,0.042285,1.852015,4.006576,0.573578
11014,0.056489,-0.105668,0.024782,2.536616,5.712956,0.782597
11024,0.057632,-0.114014,0.021701,3.375699,4.916551,-0.903859
11034,0.058604,-0.116497,0.053070,2.343853,4.554622,-0.651450
11044,0.060023,-0.116775,0.085171,0.772732,4.104282,0.218618
11054,0.068027,-0.107568,0.072408,-2.107353,2.304902,1.371274
11064,0.062354,-0.117857,0.119361,-1.375971,3.337262,0.767901
11074,0.066019,-0.115744,0.125791,-2.750550,2.378904,1.203899
11084,0.066996,-0.113479,0.129102,-3.808903,2.082437,1.637085
11094,0.070242,-0.104762,0.118690,-5.563253,1.380722,2.651894
11104,0.062930,-0.102865,0.116649,-5.854533,2.489263,2.133738
11114,0.059783,-0.105976,0.130400,-5.213333,2.497196,1.403215
11124,0.058716,-0.107041,0.138936,-4.694426,2.124860,1.171933
11134,0.052643,-0.109788,0.140630,-3.644777,2.561690,0.147657
11144,0.053850,-0.111778,0.153833,-2.641896,1.724544,0.421523
11154,0.042586,-0.110316,0.125849,-1.890031,2.990366,-0.922227
11164,0.040622,-0.110752,0.134592,-0.965489,2.460573,-0.761520
11174,0.039248,-0.111098,0.143629,-0.091147,1.839282,-0.516986
11184,0.040864,-0.113501,0.155357,0.951263,0.738671,-0.188590
11194,0.049103,-0.115051,0.162338,1.660851,-1.208802,0.525283
11204,0.052243,-0.114014,0.146744,1.758228,-2.002312,0.795743
11214,0.055042,-0.120043,0.142917,2.579511,-2.869128,0.829326
11224,0.050628,-0.114867,0.163740,1.437511,-2.940849,0.636010
11234,0.059410,-0.116684,0.158811,1.218798,-4.486947,0.569505
11244,0.060301,-0.116105,0.162907,0.481555,-4.725395,0.466840
11254,0.059782,-0.113947,0.155389,-0.502607,-4.468060,0.348070
11264,0.054696,-0.112474,0.164475,-1.342761,-3.563045,0.289028
11274,0.052572,-0.112724,0.168215,-1.817649,-2.866521,0.376441
11284,0.049196,-0.111723,0.169911,-2.309105,-1.885619,0.318550
11294,0.046595,-0.112709,0.171956,-2.316108,-0.939748,0.486210
11304,0.044332,-0.115033,0.162670,-1.947336,0.011907,0.816375
11314,0.043091,-0.115207,0.164368,-1.723042,0.640381,0.792012
11324,0.041519,-0.116016,0.165634,-1.247102,1.168025,0.797328
11334,0.039628,-0.113134,0.167158,-1.145837,1.490874,0.516466
11344,0.038981,-0.113467,0.169976,-0.555908,1.462737,0.494000
11354,0.039143,-0.113493,0.168323,-0.061276,1.133769,0.480735
11364,0.040983,-0.113603,0.171786,0.368289,0.401126,0.476286
11374,0.038497,-0.112539,0.173537,0.504648,0.078653,0.364818
11384,0.038547,-0.112409,0.175787,0.627369,-0.663057,0.308245
11394,0.036206,-0.109431,0.177711,0.267359,-1.097537,0.193289
11404,0.034271,-0.106653,0.178231,-0.144535,-1.534995,0.085792
11414,0.033360,-0.108556,0.181603,-0.022964,-2.001145,0.082314
11424,0.031827,-0.107681,0.183495,-0.284538,-2.261050,0.001754
11434,0.030114,-0.106952,0.185412,-0.501012,-2.366714,-0.075417
11444,0.028357,-0.106546,0.187446,-0.603052,-2.332993,-0.137842
11454,0.025779,-0.104904,0.191046,-0.763104,-2.100426,-0.254964
11464,0.025318,-0.105402,0.193904,-0.567548,-2.028887,-0.265863
11474,0.025236,-0.105142,0.196542,-0.393811,-1.952341,-0.319632
11484,0.025248,-0.106510,0.199366,0.050442,-1.859621,-0.273267
11494,0.023213,-0.099329,0.202392,-0.439932,-1.595926,-0.768428
11504,0.022296,-0.098561,0.207909,-0.099104,-1.493244,-0.808088
11514,0.021819,-0.098970,0.211205,0.346879,-1.469449,-0.769427
11524,0.020966,-0.094508,0.213330,0.219324,-1.495932,-1.027324
