38355,0.002675,-0.008379,0.022250,1.359236,-0.143371,-0.194413,0.000000,0.000000,0.000000,0.400000
38365,-0.000243,-0.009797,0.032503,1.326405,0.759815,-0.314170,0.000000,0.000000,0.000000,0.400000
38375,0.000036,-0.007433,0.063412,0.143050,0.544305,-0.278602,0.000000,0.000000,0.000000,0.400000
38385,0.001895,-0.011230,0.073622,1.039392,-0.030770,-0.237442,0.000000,0.000000,0.000000,0.400000
38395,0.001312,-0.010975,0.085838,0.594649,0.195401,-0.255782,0.000000,0.000000,0.000000,0.400000
38405,0.001795,-0.008743,0.056137,0.060131,0.135225,-0.241664,0.000000,0.000000,0.000000,0.400000
38415,-0.001014,-0.010444,0.061254,0.421639,0.902192,-0.306550,0.000000,0.000000,0.000000,0.400000
38425,-0.002066,-0.008599,0.062287,-0.206351,1.032053,-0.310344,0.000000,0.000000,0.000000,0.400000
38435,-0.002569,-0.010988,0.070831,0.342688,0.961354,-0.338668,0.000000,0.000000,0.000000,0.400000
38445,-0.001230,-0.011452,0.078845,0.258659,0.428447,-0.214319,0.000000,0.000000,0.000000,0.400000
38455,0.000435,-0.014088,0.049089,1.096566,0.030928,-0.193477,0.000000,0.000000,0.000000,0.400000
38465,0.000382,-0.019531,0.025691,2.417426,0.140825,-0.338170,0.000000,0.000000,0.000000,0.400000
38475,-0.001153,-0.021176,0.049691,1.927441,0.462775,-0.540120,0.000000,0.000000,0.000000,0.400000
38485,-0.001238,-0.022118,0.062621,1.454436,0.415131,-0.807519,0.000000,0.000000,0.000000,0.400000
38495,-0.001860,-0.021782,0.071109,0.793915,0.537456,-1.109994,0.000000,0.000000,0.000000,0.400000
38505,0.001050,-0.022056,0.052419,0.937675,-0.147534,-1.460540,0.000000,0.000000,0.000000,0.400000
38515,-0.000467,-0.021102,0.059172,0.162901,0.300346,-1.722808,0.000000,0.000000,0.000000,0.400000
38525,-0.001316,-0.018789,0.054678,-0.481289,0.628099,-1.965403,0.000000,0.000000,0.000000,0.400000
38535,-0.001169,-0.019863,0.059156,-0.351967,0.626813,-2.154668,0.000000,0.000000,0.000000,0.400000
38545,-0.002418,-0.019765,0.058840,-0.550017,1.110939,-2.314944,0.000000,0.000000,0.000000,0.400000
38555,-0.002241,-0.016838,0.036675,-1.302331,1.225257,-2.369408,0.000000,0.000000,0.000000,0.400000
38565,-0.002819,-0.014132,0.029666,-2.393050,1.381541,-2.377298,0.000000,0.000000,0.000000,0.400000
38575,-0.002859,-0.011919,0.023340,-3.304681,1.257479,-2.339344,0.000000,0.000000,0.000000,0.400000
38585,-0.003677,-0.008968,0.011779,-4.176149,1.339833,-2.338658,0.000000,0.000000,0.000000,0.400000
38595,-0.005309,-0.009917,0.028424,-4.078100,1.315663,-2.399106,0.000000,0.000000,0.000000,0.400000
38605,-0.008499,-0.013745,0.028966,-2.895490,1.743769,-2.795361,0.000000,0.000000,0.000000,0.400000
38615,-0.009319,-0.011110,0.040744,-3.683042,1.488727,-2.467593,0.000000,0.000000,0.000000,0.400000
38625,-0.010623,-0.011808,0.044633,-3.096192,1.395168,-2.416780,0.000000,0.000000,0.000000,0.400000
38635,-0.002214,-0.011669,0.070596,-2.568745,-1.291921,-0.893937,0.000000,0.000000,0.000000,0.400000
38645,-0.000587,-0.013954,0.070684,-1.386363,-1.403839,-0.812835,0.000000,0.000000,0.000000,0.400000
38655,-0.000812,-0.021885,0.049546,0.965325,-0.811559,-1.022782,0.000000,0.000000,0.000000,0.400000
38665,0.000089,-0.024707,0.047511,1.753997,-0.727899,-0.936611,0.000000,0.000000,0.000000,0.400000
38675,0.002442,-0.025906,0.053626,2.074852,-0.976909,-0.745006,0.000000,0.000000,0.000000,0.400000
38685,0.005761,-0.027971,0.051253,2.414434,-1.277291,-0.581848,0.000000,0.000000,0.000000,0.400000
